episode,step,ball_x,ball_y,ball_controller,ball_controller_team,last_goal,reward_p0,actions
1,351,86.33331589421314,39.627439203923615,-1,,,0.07965787405754521,"[{""move_vx"": -3.5355339059327373, ""move_vy"": -3.5355339059327373, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.28960068683263, ""move_vy"": 2.3791016316794384, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.116343987271757, ""move_vy"": 1.7271433651866135, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.911838549910014, ""move_vy"": -0.5777239477448379, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9335541977702616, -0.35843593849204125]}, {""move_vx"": 7.436201501566295, ""move_vy"": 1.6862776248599147, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.612996801171771, ""move_vy"": -0.9921022679318267, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [-0.7874440812648755, 0.6163857638751357]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.4779402290236308, 0.8783921018919191]}, {""move_vx"": 5.469354807763801, ""move_vy"": -1.6050414283721748, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.242207706794724, ""move_vy"": -0.2859341861722774, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9994672672423489, 0.03263664520572836]}, {""move_vx"": 5.660339030683288, ""move_vy"": -0.3308505066089131, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.747245452644594, ""move_vy"": -1.7077115686692668, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.980081231801898, ""move_vy"": -3.346459461080396, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -7.442870540379162, ""move_vy"": -0.9239470326571796, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -8.318553816211322, ""move_vy"": 0.15512062015103234, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 6.4, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,352,86.5845195046111,39.59049774553413,-1,,,0.07698209177254582,"[{""move_vx"": 0.5525743207851116, ""move_vy"": -4.213924728801984, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.608303198926478, ""move_vy"": 0.5414255505274812, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.919035028635283, ""move_vy"": -0.4986224320952062, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9792472759256534, -0.20266903888987592]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.385607878804479, 0.9226625940048246]}, {""move_vx"": 3.595606323946247, ""move_vy"": 0.17780653305702884, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.313351365237939, ""move_vy"": 4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.640857155323163, ""move_vy"": -2.044683484855168, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 7.138774655167928, ""move_vy"": -0.9369612706681225, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.880977605502631, ""move_vy"": -1.0844619009360352, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.56415003410801, ""move_vy"": 1.090474391233393, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.441799453899027, ""move_vy"": 1.1569432187200468, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.607696037819297, ""move_vy"": -3.7726554704482287, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.042230813280187206, 0.9991076831410471]}, {""move_vx"": -0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.4089862957975585, ""move_vy"": 2.596703150511088, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.957323537163272, ""move_vy"": -2.2402105588285735, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 7.199213805307848, ""move_vy"": 0.10639823995195284, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0243324011176185, ""move_vy"": -0.8208648614994031, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,353,86.82824352750944,39.55465621906819,-1,,,0.0746330774206065,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9997169752124423, -0.023789672078306293]}, {""move_vx"": 5.977648491171401, ""move_vy"": 1.1643962023281764, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.11309016792275, ""move_vy"": 1.7367524103025458, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8183766184073566, ""move_vy"": 3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.8164068979677653, -0.5774767369015221]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.4327849715610612, 0.9014970184262209]}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.3612240815946555, ""move_vy"": -2.6939332484175527, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [-0.044685033801874746, 0.9990007827468436]}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [-0.9456974362953827, -0.32504770442300546]}, {""move_vx"": -4.498062853230358, ""move_vy"": -0.13202487791763945, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.928092298672688, ""move_vy"": 1.3949271301460773, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.3047807198968915, ""move_vy"": 2.7902980044439696, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.764022448755472, ""move_vy"": -1.6400000953451292, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.939410625345514, ""move_vy"": 1.2697333083068425, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.525483399593904, ""move_vy"": -4.525483399593904, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.9152354457476204, 0.4029187237732428]}]"
1,354,87.064710667626,39.51988187405278,-1,,,0.07235006193734483,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.999739024341639, -0.02284430400858632]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [-0.49805756920796607, 0.8671436912897705]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9406612449605731, -0.33934677807695107]}, {""move_vx"": 0.0, ""move_vy"": -5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.1, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.799806888223544, ""move_vy"": -0.04305619307173746, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.636280930730826, ""move_vy"": 3.6961718023927617, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [-0.9273759825884661, -0.374130218910507]}, {""move_vx"": -4.934136735424398, ""move_vy"": 0.8088848349026316, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9949507601459272, 0.10036407871589065]}, {""move_vx"": 5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.382536512944311, ""move_vy"": -0.8178305072559603, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -7.486921587066487, ""move_vy"": -0.4427246877212016, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9996382757984091, 0.026893465579287738]}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.719133410974039, ""move_vy"": -0.10791758676129608, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,355,87.29413699864558,39.486142935160196,-1,,,0.07040048789733264,"[{""move_vx"": 4.933302666798328, ""move_vy"": 0.813956262805624, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.297638389126385, ""move_vy"": 1.5149678207983155, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.6417427309446655, ""move_vy"": 0.5653662156806288, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9482410985566436, 0.31755110506683215]}, {""move_vx"": 6.812966076161508, ""move_vy"": -1.4230577096774601, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.7667492290992988, 0.6419465709590768]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9999824246986655, -0.005925054466007372]}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.313351365237939, ""move_vy"": 4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.193833886748375, ""move_vy"": 1.1517038609675347, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -2.9872602673421484, ""move_vy"": -0.2761812722812983, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -5.8, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.143899953027387, ""move_vy"": 1.643256910298829, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.8183766184073566, ""move_vy"": 3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.553027030870713, ""move_vy"": -0.8941727216598669, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.276564869023006, ""move_vy"": 0.5428935852874136, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.793626128982052, ""move_vy"": -0.24728229928677634, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.308881465331556, ""move_vy"": 3.574321975852074, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.399375544405526, ""move_vy"": -0.08212021965107955, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,356,87.51673216065906,39.45340857317314,-1,,,0.06847389399447398,"[{""move_vx"": 4.73848666862093, ""move_vy"": -0.3305209392787689, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.980547100845856, ""move_vy"": 1.1494156665733382, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9987708631354862, 0.049565436353008245]}, {""move_vx"": 3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.3964141506598287, ""move_vy"": -0.7581364766304777, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9934352304880426, 0.11439581190765571]}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [-0.8310466479723357, 0.5562023206022468]}, {""move_vx"": 7.081957348029146, ""move_vy"": 1.2984144641430868, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.823751424338852, ""move_vy"": -3.5681118530938605, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.878397533507589, ""move_vy"": -1.0960098106618752, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.3797863100563115, ""move_vy"": 0.8291227281626907, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.1939767041957516, ""move_vy"": 0.5441624877321533, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.4387203249787299, -0.8986234641026646]}, {""move_vx"": 6.772872566748314, ""move_vy"": -1.6030586996701315, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.397361567175021, ""move_vy"": -2.6207800581471936, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.444675570675838, ""move_vy"": -3.363853137413366, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9954871532307464, -0.09489606727644348]}]"
1,357,87.73269955172358,39.42164887681425,-1,,,0.06621707871357103,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.700517573834217, ""move_vy"": -1.0696258179416074, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.337433525795311, ""move_vy"": 0.8196361129893202, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.39667691153305, ""move_vy"": -0.7569583599236505, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.999987004716887, -0.005093779955175394]}, {""move_vx"": 3.599245667834544, ""move_vy"": -0.07369275794990007, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.313351365237939, ""move_vy"": 4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [-0.019078404955290586, 0.9998177083586974]}, {""move_vx"": 7.142834584754945, ""move_vy"": -0.9054910793755274, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.5355339059327373, ""move_vy"": 3.5355339059327373, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.230143028649489, ""move_vy"": 2.507110667654929, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.937900255881462, ""move_vy"": 0.15792577751235817, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.555923242317227, ""move_vy"": -2.3580634872949626, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.9039395964362377, -0.42766000111601743]}, {""move_vx"": -5.397361567175021, ""move_vy"": -2.620780058147194, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.299931881899777, ""move_vy"": 0.02929647457871209, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.109850160921045, ""move_vy"": -1.746262103160681, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.888506694248623, ""move_vy"": -4.1306781889039, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,358,87.94223651371917,39.39083482541445,-1,,,0.06415004023947336,"[{""move_vx"": 2.9999992005922436, ""move_vy"": -0.0021900789714165243, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.161197248361329, ""move_vy"": 0.7813084944549386, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.645359028436756, ""move_vy"": 0.5280354534002502, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.540849023595318, ""move_vy"": -0.9540912665533852, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.425555604520966, ""move_vy"": 0.8387171050188126, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.594415406786808, ""move_vy"": 1.0920239266180833, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.1, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.1012193308819755, ""move_vy"": -4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.4, ""kick_dir"": [0.39810713554058985, 0.9173387309293174]}, {""move_vx"": 5.925685758127959, ""move_vy"": -0.41212655328124903, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.982107194772454, -0.18832265154616837]}, {""move_vx"": -5.397585720360131, ""move_vy"": -2.6203183759544184, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": 4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.324017566387622, ""move_vy"": 3.55173717394686, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.525483399593904, ""move_vy"": -4.525483399593904, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,359,88.14553451267132,39.36093826239508,-1,,,0.06201878096181522,"[{""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.9816362262337733, 0.19076224361860955]}, {""move_vx"": -4.502383139863065, ""move_vy"": -2.0083441094286636, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [0.9988838149918583, 0.04723445548103438]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [0.9960528550670402, -0.08876194177846382]}, {""move_vx"": -4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.9, ""kick_dir"": [0.4404226602878368, 0.8977903782684754]}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.8333041832474428, 0.552814317266017]}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 7.485872704663196, ""move_vy"": -1.4499430504604436, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": -5.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.921441580561003, ""move_vy"": 1.422894798642269, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.8183766184073566, ""move_vy"": -3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9987970213154745, -0.04903550420288741]}, {""move_vx"": 4.1012193308819755, ""move_vy"": 4.1012193308819755, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -6.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.792800167286422, ""move_vy"": -0.26280516825065653, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.9290327643280106, 0.36999705970451685]}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 1.0, ""kick_dir"": [-0.9996553797452644, -0.026249538973167633]}, {""move_vx"": 5.142884000445895, ""move_vy"": 1.7732298660798689, ""kick_power"": 0.0, ""kick_dir"": null}]"
1,360,88.34277931370468,39.33193186953961,-1,,,0.060171283038646134,"[{""move_vx"": 3.9992778916357525, ""move_vy"": -0.07600227281790733, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.502383139863064, ""move_vy"": -2.008344109428663, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.4, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.8183766184073566, ""move_vy"": 3.8183766184073566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 3.3940671227227104, ""move_vy"": -0.7685755437514157, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 4.313351365237939, ""move_vy"": 4.313351365237939, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.242640687119285, ""move_vy"": -4.242640687119285, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.868811793187016, -0.4951420543679364]}, {""move_vx"": 5.394494518896348, ""move_vy"": -1.0195728937144577, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 5.451027280471115, ""move_vy"": 1.6662237507488868, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 0.0, ""move_vy"": -6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.0, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 6.771020180661293, ""move_vy"": 1.610864895972819, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.7568931273699112, 0.6535384874700986]}, {""move_vx"": -0.0, ""move_vy"": -5.4, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -5.8, ""move_vy"": 0.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.65, ""kick_dir"": [0.5933666828008763, 0.8049320630282784]}, {""move_vx"": -0.0, ""move_vy"": 6.0, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -4.76502745318553, ""move_vy"": -0.5783713084068355, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": 8.312343321322137, ""move_vy"": 0.35685922780738566, ""kick_power"": 0.0, ""kick_dir"": null}, {""move_vx"": -0.0, ""move_vy"": 0.0, ""kick_power"": 0.7, ""kick_dir"": [-0.9996553797452644, -0.026249538973167633]}, {""move_vx"": -5.098955462254663, ""move_vy"": -0.4637382817315644, ""kick_power"": 0.0, ""kick_dir"": null}]"
